row_idx,category,id,owner,datetaken,title,tags,latitude,longitude,place_id,url_n,img_id,text,country_code,country,region,subregion,city,cluster_id,entities
10,bridge,26044716807,40133449@N00,1521260065,"sakura '18 - cherry blossoms #1 (Sanjo, Kyoto)",xt10 fuji raw lightroom japan kyoto sanjo flower cherry sakura blossoms blue pink 京都 三条 三条大橋 桜 河津桜,35.008733,135.771489,vAd3SUZTUb5ktGbw,https://live.staticflickr.com/809/26044716807_7d91a26b51_n.jpg,bridge-35.008733-135.771489-1521260065-40133449@N00-26044716807-n.jpg,"sakura '18 - cherry blossoms #1 (Sanjo, Kyoto) xt10 fuji raw lightroom japan kyoto sanjo flower cherry sakura blossoms blue pink 京都 三条 三条大橋 桜 河津桜",JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条,三条大橋"
11,bridge,37102164412,157682695@N05,1470893558,Sanjo Ohashi,鴨川 三条 三条大橋 京都 kamogawa river sanjo bridge kyoto japan,35.009034,135.7722,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/4401/37102164412_7b7952d650_n.jpg,bridge-35.009034-135.772200-1470893558-157682695@N05-37102164412-n.jpg,Sanjo Ohashi 鴨川 三条 三条大橋 京都 kamogawa river sanjo bridge kyoto japan,JP,Japan,Asia,Eastern Asia,Kyoto,0,"kamogawa river,sanjo bridge"
12,bridge,33434652055,40133449@N00,1489305184,"sakura '17 - cherry blossoms #1 (Sanjo, Kyoto)",xt10 fuji raw lightroom japan kyoto flower cherry sakura bokeh inbloom 京都 三条 三条大橋 花 桜 河津桜,35.008733,135.771489,vAd3SUZTUb5ktGbw,https://live.staticflickr.com/679/33434652055_a290512e26_n.jpg,bridge-35.008733-135.771489-1489305184-40133449@N00-33434652055-n.jpg,"sakura '17 - cherry blossoms #1 (Sanjo, Kyoto) xt10 fuji raw lightroom japan kyoto flower cherry sakura bokeh inbloom 京都 三条 三条大橋 花 桜 河津桜",JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条,三条大橋"
13,bridge,30516498794,25040943@N03,1480398701,2016/11 三条大橋,kyoto 京都 三条 川端 鴨川 三条大橋,35.009183,135.772108,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/5446/30516498794_e5de61ff3b_n.jpg,bridge-35.009183-135.772108-1480398701-25040943@N03-30516498794-n.jpg,2016/11 三条大橋 kyoto 京都 三条 川端 鴨川 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条大橋,三条大橋"
14,bridge,30287454550,122770255@N05,1477100268,Sanjyo-ohashi bridge,三条大橋 京都 kyoto bridge 鴨川 river water station 三条京阪,35.0089,135.771414,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/8664/30287454550_2650a8bddf_n.jpg,bridge-35.008900-135.771414-1477100268-122770255@N05-30287454550-n.jpg,Sanjyo-ohashi bridge 三条大橋 京都 kyoto bridge 鴨川 river water station 三条京阪,JP,Japan,Asia,Eastern Asia,Kyoto,0,"sanjyo-ohashi bridge,鴨川 river"
15,bridge,28278896853,10588260@N00,1470846305,夏の鴨川,instagramapp square squareformat iphoneography uploaded:by=instagram clarendon 京都 鴨川 三条大橋 東の空,35.008698,135.771526,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/8673/28278896853_07ae2789c3_n.jpg,bridge-35.008698-135.771526-1470846305-10588260@N00-28278896853-n.jpg,夏の鴨川 instagramapp square squareformat iphoneography uploaded:by=instagram clarendon 京都 鴨川 三条大橋 東の空,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,三条大橋"
16,bridge,28107844252,27849832@N07,1468142591,【 涼を求めて… 】,instagramapp square squareformat iphoneography uploaded:by=instagram vigore mtb kyoto japan bike bicycle 京都 鴨川 三条大橋,35.009072,135.771736,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7308/28107844252_4846edb918_n.jpg,bridge-35.009072-135.771736-1468142591-27849832@N07-28107844252-n.jpg,【 涼を求めて… 】 instagramapp square squareformat iphoneography uploaded:by=instagram vigore mtb kyoto japan bike bicycle 京都 鴨川 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,三条大橋"
17,bridge,27396640963,61243226@N03,1459932651,DSC01763_LR,2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,35.009069,135.771197,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7236/27396640963_b8535845c5_n.jpg,bridge-35.009069-135.771197-1459932651-61243226@N03-27396640963-n.jpg,DSC01763_LR 2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,JP,Japan,Asia,Eastern Asia,Kyoto,0,三条大橋
18,bridge,27975798236,61243226@N03,1459932734,DSC01766_LR,2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,35.009097,135.7715,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7407/27975798236_906eb8a9f2_n.jpg,bridge-35.009097-135.771500-1459932734-61243226@N03-27975798236-n.jpg,DSC01766_LR 2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,JP,Japan,Asia,Eastern Asia,Kyoto,0,三条大橋
19,bridge,27975795446,61243226@N03,1459932814,DSC01768_LR,2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,35.009127,135.771772,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7383/27975795446_2e2ae32ffd_n.jpg,bridge-35.009127-135.771772-1459932814-61243226@N03-27975795446-n.jpg,DSC01768_LR 2106kansaitrip a7m2 day4 japan kansai kinki kyoto 三条大橋 京都 日本 関西 fe55mmf18za,JP,Japan,Asia,Eastern Asia,Kyoto,0,三条大橋
20,bridge,26770206933,25040943@N03,1464344115,2016/05 三条大橋,kyoto 京都 鴨川 三条 三条大橋 川端,35.009175,135.772105,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7406/26770206933_894e583603_n.jpg,bridge-35.009175-135.772105-1464344115-25040943@N03-26770206933-n.jpg,2016/05 三条大橋 kyoto 京都 鴨川 三条 三条大橋 川端,JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条大橋,鴨川,三条大橋"
21,bridge,25215523449,40133449@N00,1457123692,"sakura '16 - cherry blossoms #2 (Sanjo Bridge, Kyoto)",flower japan cherry kyoto raw 京都 桜 sakura gr ricohgr lightroom grd 河津桜 三条大橋,35.008733,135.771489,vAd3SUZTUb5ktGbw,https://live.staticflickr.com/1526/25215523449_45ec8e4a72_n.jpg,bridge-35.008733-135.771489-1457123692-40133449@N00-25215523449-n.jpg,"sakura '16 - cherry blossoms #2 (Sanjo Bridge, Kyoto) flower japan cherry kyoto raw 京都 桜 sakura gr ricohgr lightroom grd 河津桜 三条大橋",JP,Japan,Asia,Eastern Asia,Kyoto,0,sanjo bridge
22,bridge,23272485509,27849832@N07,1449702899,【 Good Morning KYOTO 】,japan square kyoto squareformat iphone 鴨川 おけいはん 三条大橋 iphone4 iphoneography instagramapp uploaded:by=instagram,35.009072,135.771736,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/665/23272485509_873cd60308_n.jpg,bridge-35.009072-135.771736-1449702899-27849832@N07-23272485509-n.jpg,【 Good Morning KYOTO 】 japan square kyoto squareformat iphone 鴨川 おけいはん 三条大橋 iphone4 iphoneography instagramapp uploaded:by=instagram,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,三条大橋"
23,bridge,22852448673,25862681@N06,1448850986,A Kyoto Girl With The Strangers,bridge people japan kyoto sanjoohashi,35.009067,135.771317,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/596/22852448673_ed330f99c8_n.jpg,bridge-35.009067-135.771317-1448850986-25862681@N06-22852448673-n.jpg,A Kyoto Girl With The Strangers bridge people japan kyoto sanjoohashi,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
24,bridge,23360377361,31676563@N05,1448849875,On the bridge,bridge japan kyoto 京都 日本 shallowfocus 三条大橋 canoneos5dmarkⅲ,35.009067,135.771703,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/765/23360377361_ef487f5766_n.jpg,bridge-35.009067-135.771703-1448849875-31676563@N05-23360377361-n.jpg,On the bridge bridge japan kyoto 京都 日本 shallowfocus 三条大橋 canoneos5dmarkⅲ,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
25,bridge,22791520084,31676563@N05,1448850134,Kamo river in Kyoto,japan kyoto 京都 日本 japon 鴨川 kamoriver 三条大橋,35.009049,135.771746,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/668/22791520084_a60ea4b984_n.jpg,bridge-35.009049-135.771746-1448850134-31676563@N05-22791520084-n.jpg,Kamo river in Kyoto japan kyoto 京都 日本 japon 鴨川 kamoriver 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,"kamo river,kamoriver"
26,bridge,17295404556,40133449@N00,1427481811,"sakura '15 - cherry blossoms #15 (Sanjo street, Kyoto)",sky flower japan cherry kyoto raw 京都 桜 sakura gr ricohgr lightroom grd 三条大橋,35.008944,135.770673,vAd3SUZTUb5ktGbw,https://live.staticflickr.com/7715/17295404556_8ed66750e4_n.jpg,bridge-35.008944-135.770673-1427481811-40133449@N00-17295404556-n.jpg,"sakura '15 - cherry blossoms #15 (Sanjo street, Kyoto) sky flower japan cherry kyoto raw 京都 桜 sakura gr ricohgr lightroom grd 三条大橋",JP,Japan,Asia,Eastern Asia,Kyoto,0,三条大橋
27,bridge,15341411224,36749444@N06,1409470803,スターバックスコーヒー 京都三条大橋店,2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto 平成26年 cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7540/15341411224_9b537a9564_n.jpg,bridge-35.009201-135.771199-1409470803-36749444@N06-15341411224-n.jpg,スターバックスコーヒー 京都三条大橋店 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto 平成26年 cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
28,bridge,15776407440,36749444@N06,1409470803,スターバックスコーヒー 京都三条大橋店,平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7526/15776407440_b5e22c96a0_n.jpg,bridge-35.009201-135.771199-1409470803-36749444@N06-15776407440-n.jpg,スターバックスコーヒー 京都三条大橋店 平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
29,bridge,15776280978,36749444@N06,1409470319,スターバックスコーヒー 京都三条大橋店,平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7557/15776280978_9358c76347_n.jpg,bridge-35.009201-135.771199-1409470319-36749444@N06-15776280978-n.jpg,スターバックスコーヒー 京都三条大橋店 平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
30,bridge,15777967637,36749444@N06,1409470319,スターバックスコーヒー 京都三条大橋店,平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7503/15777967637_963f351820_n.jpg,bridge-35.009201-135.771199-1409470319-36749444@N06-15777967637-n.jpg,スターバックスコーヒー 京都三条大橋店 平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
31,bridge,15777673369,36749444@N06,1409470316,スターバックスコーヒー 京都三条大橋店,平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7472/15777673369_4cd904c58e_n.jpg,bridge-35.009201-135.771199-1409470316-36749444@N06-15777673369-n.jpg,スターバックスコーヒー 京都三条大橋店 平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
32,bridge,15961683661,36749444@N06,1409469873,スターバックスコーヒー 京都三条大橋店,平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,35.009201,135.771199,,https://live.staticflickr.com/7502/15961683661_81f6eeb3b2_n.jpg,bridge-35.009201-135.771199-1409469873-36749444@N06-15961683661-n.jpg,スターバックスコーヒー 京都三条大橋店 平成26年 2014年 2014 スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee sanjooohashi h26 すたーばっくすこーひー kyoto cafe 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
33,bridge,15861396506,79939122@N00,1415757959,京都の秋（三条大橋）,nature japan kyoto autumncolors 紅葉 秋 黄色 赤 秋色 京都市 三条大橋 花の回廊 20141112dsc00227,35.010041,135.772144,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7498/15861396506_37f3e5227e_n.jpg,bridge-35.010041-135.772144-1415757959-79939122@N00-15861396506-n.jpg,京都の秋（三条大橋） nature japan kyoto autumncolors 紅葉 秋 黄色 赤 秋色 京都市 三条大橋 花の回廊 20141112dsc00227,JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条大橋,三条大橋"
34,bridge,15683038579,94849774@N00,1415516710,PB091098,japan kyoto olympus 京都 ep1 三条大橋,35.009049,135.771918,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/7558/15683038579_821329ef1f_n.jpg,bridge-35.009049-135.771918-1415516710-94849774@N00-15683038579-n.jpg,PB091098 japan kyoto olympus 京都 ep1 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,三条大橋
35,bridge,15483845221,127590260@N02,1412497481,三条大橋,bridge japan twilight kyoto 京都 鴨川 橋 夕方 三条通 川床 三条大橋,35.00933,135.771317,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/5599/15483845221_8ca1a6dc19_n.jpg,bridge-35.009330-135.771317-1412497481-127590260@N02-15483845221-n.jpg,三条大橋 bridge japan twilight kyoto 京都 鴨川 橋 夕方 三条通 川床 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条大橋,鴨川"
36,bridge,15300083979,127590260@N02,1412497501,三条大橋,bridge japan twilight kyoto 京都 鴨川 橋 夕方 三条通 川床 三条大橋,35.00933,135.771317,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/5602/15300083979_8882fd2272_n.jpg,bridge-35.009330-135.771317-1412497501-127590260@N02-15300083979-n.jpg,三条大橋 bridge japan twilight kyoto 京都 鴨川 橋 夕方 三条通 川床 三条大橋,JP,Japan,Asia,Eastern Asia,Kyoto,0,"三条大橋,鴨川"
37,bridge,15391247995,58098825@N05,1253338880,鴨川,2009 三条大橋 京都市 京都府 風景 鴨川 日本 japan river landscape kyoto kamoriver,35.009011,135.771983,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/2949/15391247995_d879eecd2e_n.jpg,bridge-35.009011-135.771983-1253338880-58098825@N05-15391247995-n.jpg,鴨川 2009 三条大橋 京都市 京都府 風景 鴨川 日本 japan river landscape kyoto kamoriver,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,三条大橋,鴨川,kamoriver"
38,bridge,14904235467,36749444@N06,1409413615,スターバックスコーヒー 京都三条大橋店,instagramapp square squareformat iphoneography uploaded:by=instagram スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee 2014 sanjooohashi h26 すたーばっくすこーひー kyoto 平成26年 cafe 2014年 納涼床,35.009202,135.771456,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/3878/14904235467_bb1aacdf28_n.jpg,bridge-35.009202-135.771456-1409413615-36749444@N06-14904235467-n.jpg,スターバックスコーヒー 京都三条大橋店 instagramapp square squareformat iphoneography uploaded:by=instagram スターバックスコーヒー京都三条大橋店 スタバ すたーばっくす starbucks すたば スターバックスコーヒー スターバックス sanjo 三条大橋 珈琲 starbuckscoffee 2014 sanjooohashi h26 すたーばっくすこーひー kyoto 平成26年 cafe 2014年 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
39,bridge,15090756695,36749444@N06,1409413235,スターバックスコーヒー 京都三条大橋店,instagramapp square squareformat iphoneography uploaded:by=instagram 2014年 2014 スタバ すたーばっくす スターバックス すたば スターバックスコーヒー cafe h26 珈琲 すたーばっくすこーひー 平成26年 スターバックスコーヒー京都三条大橋店 starbucks sanjo 三条大橋 starbuckscoffee sanjooohashi kyoto 納涼床,35.009202,135.771456,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/3843/15090756695_e498739c5a_n.jpg,bridge-35.009202-135.771456-1409413235-36749444@N06-15090756695-n.jpg,スターバックスコーヒー 京都三条大橋店 instagramapp square squareformat iphoneography uploaded:by=instagram 2014年 2014 スタバ すたーばっくす スターバックス すたば スターバックスコーヒー cafe h26 珈琲 すたーばっくすこーひー 平成26年 スターバックスコーヒー京都三条大橋店 starbucks sanjo 三条大橋 starbuckscoffee sanjooohashi kyoto 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
40,bridge,15090352752,36749444@N06,1409412774,スターバックスコーヒー 京都三条大橋店,instagramapp square squareformat iphoneography uploaded:by=instagram 2014年 2014 スタバ すたーばっくす スターバックス すたば スターバックスコーヒー cafe h26 珈琲 すたーばっくすこーひー 平成26年 スターバックスコーヒー京都三条大橋店 starbucks sanjo 三条大橋 starbuckscoffee sanjooohashi kyoto 納涼床,35.009202,135.771456,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/5574/15090352752_10ee7ec719_n.jpg,bridge-35.009202-135.771456-1409412774-36749444@N06-15090352752-n.jpg,スターバックスコーヒー 京都三条大橋店 instagramapp square squareformat iphoneography uploaded:by=instagram 2014年 2014 スタバ すたーばっくす スターバックス すたば スターバックスコーヒー cafe h26 珈琲 すたーばっくすこーひー 平成26年 スターバックスコーヒー京都三条大橋店 starbucks sanjo 三条大橋 starbuckscoffee sanjooohashi kyoto 納涼床,JP,Japan,Asia,Eastern Asia,Kyoto,0,""
41,bridge,14679601698,126057645@N04,1407497959,京の七夕：鴨川会場｜Kyoto Tanabata Festival Kamogawa Site,kyoto 京都 tanabata 鴨川 kamoriver 中京区 kyotocity starfestival 京都市 京都府 kyotoprefecture tanabatafestival 三条大橋 sanjoohashibridge 京の七夕 nakagyoward 三条京阪駅周辺 三条駅周辺 sanjostationarea sanjokeihanstationarea thefestivaloftheweaver,35.008434,135.771381,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/3870/14679601698_dbafb5ac0b_n.jpg,bridge-35.008434-135.771381-1407497959-126057645@N04-14679601698-n.jpg,京の七夕：鴨川会場｜Kyoto Tanabata Festival Kamogawa Site kyoto 京都 tanabata 鴨川 kamoriver 中京区 kyotocity starfestival 京都市 京都府 kyotoprefecture tanabatafestival 三条大橋 sanjoohashibridge 京の七夕 nakagyoward 三条京阪駅周辺 三条駅周辺 sanjostationarea sanjokeihanstationarea thefestivaloftheweaver,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,kamoriver,sanjoohashibridge"
42,bridge,14843240016,126057645@N04,1407497986,京の七夕：鴨川会場｜Kyoto Tanabata Festival Kamogawa Site,kyoto 京都 tanabata 鴨川 kamoriver 中京区 kyotocity starfestival 京都市 京都府 kyotoprefecture tanabatafestival 三条大橋 sanjoohashibridge 京の七夕 nakagyoward 三条京阪駅周辺 三条駅周辺 sanjostationarea sanjokeihanstationarea thefestivaloftheweaver,35.008434,135.771381,9cw_d0JQV7obLp8N5A,https://live.staticflickr.com/5586/14843240016_f86b6f9745_n.jpg,bridge-35.008434-135.771381-1407497986-126057645@N04-14843240016-n.jpg,京の七夕：鴨川会場｜Kyoto Tanabata Festival Kamogawa Site kyoto 京都 tanabata 鴨川 kamoriver 中京区 kyotocity starfestival 京都市 京都府 kyotoprefecture tanabatafestival 三条大橋 sanjoohashibridge 京の七夕 nakagyoward 三条京阪駅周辺 三条駅周辺 sanjostationarea sanjokeihanstationarea thefestivaloftheweaver,JP,Japan,Asia,Eastern Asia,Kyoto,0,"鴨川,kamoriver,sanjoohashibridge"
